,===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
6916,===,220,ITER,24,82.3803317630083,0.0,1572902333.426554,7801,88480.0,404447.625, ===
6917,===,221,ITER,24,83.127852434446,0.0,1572902334.151657,7901,88480.0,408270.28125, ===
6918,===,222,ITER,24,83.83027263155994,0.0,1572902334.833014,8001,88480.0,412092.9375, ===
6919,===,223,FAILURE-CHECK-START,24,83.83031077541908,0.0,1572902334.833051,8001,88480.0,412092.9375, ===
6920,===,224,FAILURE-CHECK-STOP,24,83.8304839691579,0.0,1572902334.833219,8001,88480.0,412092.9375, ===
6921,===,225,FAILURE-CHECK,24,83.83051386569616,0.00021400000000000002,1572902334.8332481,8001,88480.0,412092.9375, ===
6922,===,226,CHECKPOINT-START,24,83.83059633890512,0.0,1572902334.833328,8001,88480.0,412092.9375, ===
6923,===,227,CHECKPOINT-PRE-NEW,24,83.83063448276427,0.0,1572902334.833365,8001,88480.0,406527.34375, ===
6924,===,228,CHECKPOINT-POST-NEW,24,83.87011131515158,0.0,1572902334.871658,8001,93884.0,412092.9375, ===
6925,===,229,CHECKPOINT-STOP,24,83.87013914985961,0.0,1572902334.871685,8001,94044.0,412092.9375, ===
6926,===,230,CHECKPOINT,24,83.87015976816184,0.038449000000000004,1572902334.8717039,8001,94044.0,412092.9375, ===
6927,===,231,ITER,24,84.95608863429456,0.0,1572902335.9250689,8101,94044.0,415915.59375, ===
6928,===,232,ITER,24,85.70295673646628,0.0,1572902336.64954,8201,94044.0,419738.25, ===
6929,===,233,ITER,24,86.43734458029105,0.0,1572902337.361905,8301,94044.0,423560.90625, ===
6930,===,234,ITER,24,87.18570132388466,0.0,1572902338.0878189,8401,94044.0,427383.5625, ===
6931,===,235,ITER,24,87.93114985594706,0.0,1572902338.810913,8501,94044.0,431206.21875, ===
6932,===,236,FAILURE-CHECK-START,24,87.93119830895732,0.0,1572902338.810961,8501,94044.0,431206.21875, ===
6933,===,237,FAILURE-CHECK-STOP,24,87.93140758472508,0.0,1572902338.8111641,8501,94044.0,431206.21875, ===
6934,===,238,FAILURE-CHECK,24,87.93144985224465,0.000267,1572902338.8112051,8501,94044.0,431206.21875, ===
6935,===,239,ITER,24,88.66728819363216,0.0,1572902339.524977,8601,94044.0,435028.875, ===
6936,===,240,ITER,24,89.41562328800839,0.0,1572902340.25087,8701,94044.0,438851.53125, ===
6937,===,241,ITER,24,90.16345529580994,0.0,1572902340.9762769,8801,94044.0,442674.1875, ===
6938,===,242,ITER,24,90.90968319969707,0.0,1572902341.700127,8901,94044.0,446496.84375, ===
6939,===,243,ITER,24,91.65464410891146,0.0,1572902342.422748,9001,94044.0,450319.5, ===
6940,===,244,FAILURE-CHECK-START,24,91.65468431460081,0.0,1572902342.422787,9001,94044.0,450319.5, ===
6941,===,245,FAILURE-CHECK-STOP,24,91.65487606481166,0.0,1572902342.4229732,9001,94044.0,450319.5, ===
6942,===,246,FAILURE-CHECK,24,91.65490286860458,0.000234,1572902342.422999,9001,94044.0,450319.5, ===
6943,===,247,ITER,24,92.39919780665655,0.0,1572902343.144974,9101,94044.0,454142.15625, ===
6944,===,248,ITER,24,93.01787367646999,0.0,1572902343.7450972,9201,94044.0,457964.8125, ===
6945,===,249,ITER,24,93.7658242395094,0.0,1572902344.470618,9301,94044.0,461787.46875, ===
6946,===,250,ITER,24,94.51405418054424,0.0,1572902345.196409,9401,94044.0,465610.125, ===
6947,===,251,ITER,24,95.26159237753882,0.0,1572902345.92153,9501,94044.0,469432.78125, ===
6948,===,252,FAILURE-CHECK-START,24,95.26164598512466,0.0,1572902345.921583,9501,94044.0,469432.78125, ===
6949,===,253,FAILURE-CHECK-STOP,24,95.26180062239146,0.0,1572902345.921733,9501,94044.0,469432.78125, ===
6950,===,254,FAILURE-CHECK,24,95.26184804448663,0.000227,1572902345.921778,9501,94044.0,469432.78125, ===
6951,===,255,ITER,24,96.0055749483118,0.0,1572902346.643203,9601,94044.0,473255.4375, ===
6952,===,256,ITER,24,96.73016909857172,0.0,1572902347.346067,9701,94044.0,477078.09375, ===
6953,===,257,ITER,24,97.47556299213318,0.0,1572902348.069109,9801,94044.0,480900.75, ===
6954,===,258,ITER,24,98.220877505231,0.0,1572902348.792073,9901,94044.0,484723.40625, ===
6955,===,259,ITER,24,98.96672809418709,0.0,1572902349.515557,10001,94044.0,488546.0625, ===
6956,===,260,FAILURE-CHECK-START,24,98.96677036170671,0.0,1572902349.515597,10001,94044.0,488546.0625, ===
6957,===,261,FAILURE-CHECK-STOP,24,98.96694458636064,0.0,1572902349.515767,10001,94044.0,488546.0625, ===
6958,===,262,FAILURE-CHECK,24,98.96701468858826,0.000256,1572902349.515834,10001,94044.0,488546.0625, ===
6959,===,263,CHECKPOINT-START,24,98.96706520342876,0.0,1572902349.515884,10001,94044.0,488546.0625, ===
6960,===,264,CHECKPOINT-PRE-NEW,24,98.96708994539144,0.0,1572902349.515908,10001,94044.0,482980.46875, ===
6961,===,265,CHECKPOINT-POST-NEW,24,98.99354219625258,0.0,1572902349.541567,10001,94044.0,488546.0625, ===
6962,===,266,CHECKPOINT-STOP,24,98.99357106187573,0.0,1572902349.541595,10001,94044.0,488546.0625, ===
6963,===,267,CHECKPOINT,24,98.99359064926286,0.025772000000000003,1572902349.541613,10001,94044.0,488546.0625, ===
6964,===,268,ITER,24,99.79652919346613,0.0,1572902350.320474,10101,94044.0,492368.71875, ===
6965,===,269,ITER,24,100.54191793245201,0.0,1572902351.04351,10201,94044.0,496191.375, ===
6966,===,270,ITER,24,101.27075429839816,0.0,1572902351.75049,10301,94044.0,500014.03125, ===
6967,===,271,ITER,24,102.01491418657044,0.0,1572902352.472334,10401,94044.0,503836.6875, ===
6968,===,272,ITER,24,102.75666585704087,0.0,1572902353.191842,10501,94044.0,507659.34375, ===
6969,===,273,FAILURE-CHECK-START,24,102.75670400090002,0.0,1572902353.1918788,10501,94044.0,507659.34375, ===
6970,===,274,FAILURE-CHECK-STOP,24,102.75688853470508,0.0,1572902353.192058,10501,94044.0,507659.34375, ===
6971,===,275,FAILURE-CHECK,24,102.75692977130957,0.00023799999999999998,1572902353.1920981,10501,94044.0,507659.34375, ===
6972,===,276,FINALIZE-START,24,103.50220098597269,0.0,1572902353.91502,10600,94044.0,511482.0, ===
6973,===,277,FINALIZE-STOP,24,105.66031043430327,0.0,1572902356.008412,10600,64996.0,511482.0, ===
6974,===,278,FINALIZE,24,105.66035270182284,2.093514,1572902356.008452,10600,64996.0,511482.0, ===
6975,===,0,INIT-START,25,0.0001412353703564787,0.0,1572902253.516887,0,38644.0,0.0, ===
6976,===,1,INIT-STOP,25,0.005196843080051159,0.0,1572902253.521791,0,41844.0,0.0, ===
6977,===,2,INIT,25,0.005232925108974347,0.004981,1572902253.521825,0,42008.0,0.0, ===
6978,===,3,ITER,25,0.005269007137897536,0.0,1572902253.5218608,1,42008.0,0.0, ===
6979,===,4,FAILURE-CHECK-START,25,0.005297872761036086,0.0,1572902253.521889,1,42012.0,0.0, ===
6980,===,5,FAILURE-CHECK-STOP,25,0.03136559228537126,0.0,1572902253.547175,1,42012.0,0.0, ===
6981,===,6,FAILURE-CHECK,25,0.03140270522940654,0.025338999999999997,1572902253.547211,1,42072.0,0.0, ===
6982,===,7,ITER,25,0.863733670193498,0.0,1572902254.354581,101,47736.0,3016.40625, ===
6983,===,8,ITER,25,1.6533125854591721,0.0,1572902255.120483,201,47992.0,6032.8125, ===
6984,===,9,ITER,25,2.3738449301774343,0.0,1572902255.819408,301,47992.0,9049.21875, ===
6985,===,10,ITER,25,2.951494502190095,0.0,1572902256.379735,401,47992.0,12065.625, ===
6986,===,11,ITER,25,3.7397703407540863,0.0,1572902257.144372,501,47992.0,15082.03125, ===
6987,===,12,FAILURE-CHECK-START,25,3.739830133830588,0.0,1572902257.1444302,501,47992.0,15082.03125, ===
6988,===,13,FAILURE-CHECK-STOP,25,3.7399713692009438,0.0,1572902257.144567,501,47992.0,15082.03125, ===
6989,===,14,FAILURE-CHECK,25,3.74001363672054,0.00020800000000000001,1572902257.144608,501,47992.0,15082.03125, ===
6990,===,15,ITER,25,4.302769578108822,0.0,1572902257.690488,601,47992.0,18098.4375, ===
6991,===,16,ITER,25,4.857298816902616,0.0,1572902258.2283869,701,47992.0,21114.84375, ===
6992,===,17,ITER,25,5.568397257430133,0.0,1572902258.9181619,801,47992.0,24131.25, ===
6993,===,18,ITER,25,6.166829047187438,0.0,1572902259.498648,901,47992.0,27147.65625, ===
6994,===,19,ITER,25,6.721532510635175,0.0,1572902260.036717,1001,47992.0,30164.0625, ===
6995,===,20,FAILURE-CHECK-START,25,6.721586118221005,0.0,1572902260.036769,1001,47992.0,30164.0625, ===
6996,===,21,FAILURE-CHECK-STOP,25,6.7217696211109565,0.0,1572902260.036947,1001,47992.0,30164.0625, ===
6997,===,22,FAILURE-CHECK,25,6.721806734054993,0.00023700000000000001,1572902260.036983,1001,47992.0,30164.0625, ===
6998,===,23,ITER,25,7.345722745383188,0.0,1572902260.642189,1101,47992.0,33180.46875, ===
6999,===,24,ITER,25,8.019895868425827,0.0,1572902261.296144,1201,48160.0,36196.875, ===
7000,===,25,ITER,25,8.575511691747767,0.0,1572902261.835099,1301,48380.0,39213.28125, ===
7001,===,26,ITER,25,9.12995227184192,0.0,1572902262.3729131,1401,48604.0,42229.6875, ===
7002,===,27,ITER,25,9.685967059312237,0.0,1572902262.9122539,1501,48824.0,45246.09375, ===
7003,===,28,FAILURE-CHECK-START,25,9.686013450492283,0.0,1572902262.912299,1501,49048.0,45246.09375, ===
7004,===,29,FAILURE-CHECK-STOP,25,9.686221695344923,0.0,1572902262.9125009,1501,49048.0,45246.09375, ===
7005,===,30,FAILURE-CHECK,25,9.686266024694744,0.000267,1572902262.912544,1501,49048.0,45246.09375, ===
7006,===,31,ITER,25,10.279641175827244,0.0,1572902263.488125,1601,49048.0,48262.5, ===
7007,===,32,ITER,25,11.068719066348441,0.0,1572902264.25354,1701,49268.0,51278.90625, ===
7008,===,33,ITER,25,11.857601082998343,0.0,1572902265.018765,1801,49492.0,54295.3125, ===
7009,===,34,ITER,25,12.491087079312079,0.0,1572902265.6332538,1901,49712.0,57311.71875, ===
7010,===,35,ITER,25,13.045519412085339,0.0,1572902266.171059,2001,49936.0,60328.125, ===
7011,===,36,FAILURE-CHECK-START,25,13.045567865095608,0.0,1572902266.171107,2001,50156.0,60328.125, ===
7012,===,37,FAILURE-CHECK-STOP,25,13.045711162296188,0.0,1572902266.171246,2001,50156.0,60328.125, ===
7013,===,38,FAILURE-CHECK,25,13.045757553476232,0.000205,1572902266.171291,2001,50156.0,60328.125, ===
7014,===,39,CHECKPOINT-START,25,13.04579569733538,0.0,1572902266.1713278,2001,50156.0,60328.125, ===
7015,===,40,CHECKPOINT-PRE-NEW,25,13.04583487210964,0.0,1572902266.171366,2001,50156.0,60328.125, ===
7016,===,41,CHECKPOINT-POST-NEW,25,13.087379720211796,0.0,1572902266.2116652,2001,55596.0,65773.21875, ===
7017,===,42,CHECKPOINT-STOP,25,13.087409616750048,0.0,1572902266.211693,2001,55596.0,65773.21875, ===
7018,===,43,CHECKPOINT,25,13.087429204137178,0.040412000000000003,1572902266.211712,2001,55596.0,65773.21875, ===
7019,===,44,ITER,25,13.972334777987692,0.0,1572902267.070082,2101,55596.0,68789.625, ===
7020,===,45,ITER,25,14.694286692815302,0.0,1572902267.770384,2201,55852.0,71806.03125, ===
7021,===,46,ITER,25,15.47875330004012,0.0,1572902268.531326,2301,56072.0,74822.4375, ===
7022,===,47,ITER,25,16.265889977405244,0.0,1572902269.294858,2401,56296.0,77838.84375, ===
7023,===,48,ITER,25,17.054564780117616,0.0,1572902270.059882,2501,56516.0,80855.25, ===
7024,===,49,FAILURE-CHECK-START,25,17.054616325873223,0.0,1572902270.059932,2501,56740.0,80855.25, ===
7025,===,50,FAILURE-CHECK-STOP,25,17.054751375752907,0.0,1572902270.0600631,2501,56740.0,80855.25, ===
7026,===,51,FAILURE-CHECK,25,17.054784365036497,0.000184,1572902270.0600948,2501,56740.0,80855.25, ===
7027,===,52,ITER,25,17.675072586085243,0.0,1572902270.661782,2601,56740.0,83871.65625, ===
7028,===,53,ITER,25,18.22956368101989,0.0,1572902271.1996448,2701,56960.0,86888.0625, ===
7029,===,54,ITER,25,18.785419707562944,0.0,1572902271.738832,2801,57184.0,89904.46875, ===
7030,===,55,ITER,25,19.339720083201854,0.0,1572902272.27651,2901,57404.0,92920.875, ===
7031,===,56,ITER,25,19.8961977515575,0.0,1572902272.816299,3001,57628.0,95937.28125, ===
7032,===,57,FAILURE-CHECK-START,25,19.896257544634004,0.0,1572902272.816358,3001,57848.0,95937.28125, ===
7033,===,58,FAILURE-CHECK-STOP,25,19.89643898569373,0.0,1572902272.816534,3001,57848.0,95937.28125, ===
7034,===,59,FAILURE-CHECK,25,19.896488469619115,0.00025699999999999996,1572902272.816582,3001,57848.0,95937.28125, ===
7035,===,60,ITER,25,20.452259961122973,0.0,1572902273.355686,3101,57848.0,98953.6875, ===
7036,===,61,ITER,25,21.008388149255623,0.0,1572902273.895138,3201,58068.0,101970.09375, ===
7037,===,62,ITER,25,21.564862724865936,0.0,1572902274.434925,3301,58292.0,104986.5, ===
7038,===,63,ITER,25,22.160874956855164,0.0,1572902275.0130641,3401,58512.0,108002.90625, ===
7039,===,64,ITER,25,22.79901553489999,0.0,1572902275.632068,3501,58736.0,111019.3125, ===
7040,===,65,FAILURE-CHECK-START,25,22.79906811157071,0.0,1572902275.632118,3501,58956.0,111019.3125, ===
7041,===,66,FAILURE-CHECK-STOP,25,22.799259861781557,0.0,1572902275.6323051,3501,58956.0,111019.3125, ===
7042,===,67,FAILURE-CHECK,25,22.799293881980255,0.000239,1572902275.632338,3501,58956.0,111019.3125, ===
7043,===,68,COMM-ERROR,25,23.22138764181438,0.0,1572902276.041774,3534,58956.0,112044.88281199998, ===
7044,===,69,ITER,25,23.859353995205268,0.0,1572902276.660609,3601,59116.0,114035.71875, ===
7045,===,70,ITER,25,24.60515200749066,0.0,1572902277.384042,3701,59328.0,117052.125, ===
7046,===,71,ITER,25,25.357720039317154,0.0,1572902278.114042,3801,59548.0,120068.53125, ===
7047,===,72,ITER,25,26.116674590263045,0.0,1572902278.850237,3901,59772.0,123084.9375, ===
7048,===,73,ITER,25,26.863415889876002,0.0,1572902279.574585,4001,59992.0,126101.34375, ===
7049,===,74,FAILURE-CHECK-START,25,26.863467435631602,0.0,1572902279.574635,4001,60216.0,126101.34375, ===
7050,===,75,FAILURE-CHECK-STOP,25,26.866622035874606,0.0,1572902279.577695,4001,60216.0,126101.34375, ===
7051,===,76,FAILURE-CHECK,25,26.866670488884875,0.003124,1572902279.577742,4001,60248.0,126101.34375, ===
7052,===,77,FAILURE-DETECT,25,26.86670347816846,0.0,1572902279.577774,4001,60248.0,126101.34375, ===
7053,===,78,RESTORE-START,25,26.867313779914817,0.0,1572902279.578366,4001,60248.0,126101.34375, ===
7054,===,79,RESTORE-STOP,25,26.887068175292704,0.0,1572902279.597527,4001,60396.0,131583.59375, ===
7055,===,80,RESTORE,25,26.88710013366118,0.019221000000000002,1572902279.597559,4001,60516.0,131583.59375, ===
7056,===,81,CHECKPOINT-START,25,26.887122813793646,0.0,1572902279.5975811,4001,60516.0,131583.59375, ===
7057,===,82,CHECKPOINT-PRE-NEW,25,26.887151679416785,0.0,1572902279.597609,4001,60516.0,120656.25, ===
7058,===,83,CHECKPOINT-POST-NEW,25,27.065781433634147,0.0,1572902279.7708821,4001,63272.0,126169.88281199998, ===
7059,===,84,CHECKPOINT-STOP,25,27.065814422917736,0.0,1572902279.770914,4001,63272.0,126169.88281199998, ===
7060,===,85,CHECKPOINT,25,27.06584844311643,0.173378,1572902279.770947,4001,63272.0,126169.88281199998, ===
7061,===,86,ITER,25,28.88191572098187,0.0,1572902281.532554,2101,68808.0,129980.03906199998, ===
7062,===,87,ITER,25,29.627775588173982,0.0,1572902282.256047,2201,69012.0,133790.195312, ===
7063,===,88,ITER,25,30.372424130109394,0.0,1572902282.978365,2301,69012.0,137600.351562, ===
7064,===,89,ITER,25,31.11807369061864,0.0,1572902283.701654,2401,69012.0,141410.507812, ===
7065,===,90,ITER,25,31.86346552234987,0.0,1572902284.4246929,2501,69012.0,145220.664062, ===
7066,===,91,FAILURE-CHECK-START,25,31.863518099020585,0.0,1572902284.424744,2501,69012.0,145220.664062, ===
7067,===,92,FAILURE-CHECK-STOP,25,31.86369232367453,0.0,1572902284.4249132,2501,69012.0,145220.664062, ===
7068,===,93,FAILURE-CHECK,25,31.863720158382552,0.00022,1572902284.42494,2501,69012.0,145220.664062, ===
7069,===,94,ITER,25,32.609775899445964,0.0,1572902285.148623,2601,69012.0,149030.820312, ===
7070,===,95,ITER,25,33.303813725783485,0.0,1572902285.821847,2701,69012.0,152840.976562, ===
7071,===,96,ITER,25,34.04839319640639,0.0,1572902286.544099,2801,69012.0,156651.132812, ===
7072,===,97,ITER,25,34.77022964874144,0.0,1572902287.2442892,2901,69012.0,160461.289062, ===
7073,===,98,ITER,25,35.51650703655395,0.0,1572902287.9681869,3001,69012.0,164271.445312, ===
7074,===,99,FAILURE-CHECK-START,25,35.51657610786647,0.0,1572902287.9682539,3001,69012.0,164271.445312, ===
7075,===,100,FAILURE-CHECK-STOP,25,35.51682146566314,0.0,1572902287.968492,3001,69012.0,164271.445312, ===
7076,===,101,FAILURE-CHECK,25,35.51685754769206,0.000312,1572902287.9685268,3001,69012.0,164271.445312, ===
7077,===,102,ITER,25,36.262128762355175,0.0,1572902288.691449,3101,69012.0,168081.601562, ===
7078,===,103,ITER,25,36.99354138516646,0.0,1572902289.400928,3201,69012.0,171891.757812, ===
7079,===,104,ITER,25,37.73912496710853,0.0,1572902290.124153,3301,69012.0,175701.914062, ===
7080,===,105,ITER,25,38.48329000985637,0.0,1572902290.8460019,3401,69012.0,179512.070312, ===
7081,===,106,ITER,25,39.22897255964919,0.0,1572902291.569323,3501,69012.0,183322.226562, ===
7082,===,107,FAILURE-CHECK-START,25,39.22903132181059,0.0,1572902291.56938,3501,69012.0,183322.226562, ===
7083,===,108,FAILURE-CHECK-STOP,25,39.28828522970825,0.0,1572902291.626857,3501,69012.0,183322.226562, ===
7084,===,109,FAILURE-CHECK,25,39.28831718807672,0.057539,1572902291.626888,3501,69016.0,183322.226562, ===
7085,===,110,ITER,25,40.033934790217494,0.0,1572902292.350146,3601,69016.0,187132.382812, ===
7086,===,111,ITER,25,40.779609092689434,0.0,1572902293.073459,3701,69036.0,190942.539062, ===
7087,===,112,ITER,25,41.4390514696954,0.0,1572902293.713126,3801,69036.0,194752.695312, ===
7088,===,113,ITER,25,42.184710308440664,0.0,1572902294.436424,3901,69036.0,198562.851562, ===
7089,===,114,ITER,25,42.930481516933135,0.0,1572902295.15983,4001,69036.0,202373.007812, ===
7090,===,115,FAILURE-CHECK-START,25,42.93052996994341,0.0,1572902295.159878,4001,69036.0,202373.007812, ===
7091,===,116,FAILURE-CHECK-STOP,25,42.93074440028671,0.0,1572902295.160086,4001,69036.0,202373.007812, ===
7092,===,117,FAILURE-CHECK,25,42.930781513230755,0.000261,1572902295.1601212,4001,69036.0,202373.007812, ===
7093,===,118,CHECKPOINT-START,25,42.930820688005014,0.0,1572902295.16016,4001,69036.0,202373.007812, ===
7094,===,119,CHECKPOINT-PRE-NEW,25,42.93085986277927,0.0,1572902295.160197,4001,69036.0,196859.375, ===
7095,===,120,CHECKPOINT-POST-NEW,25,42.97203976693176,0.0,1572902295.2001429,4001,74440.0,202373.007812, ===
7096,===,121,CHECKPOINT-STOP,25,42.97207069438511,0.0,1572902295.2001731,4001,74552.0,202373.007812, ===
7097,===,122,CHECKPOINT,25,42.972091312687354,0.040063,1572902295.200192,4001,74552.0,202373.007812, ===
7098,===,123,ITER,25,43.91074158407651,0.0,1572902296.110695,4101,74552.0,206183.164062, ===
7099,===,124,ITER,25,44.65410251303692,0.0,1572902296.831764,4201,74552.0,209993.320312, ===
7100,===,125,ITER,25,45.39898507270277,0.0,1572902297.554309,4301,74552.0,213803.476562, ===
7101,===,126,ITER,25,46.14000066978318,0.0,1572902298.273103,4401,74552.0,217613.632812, ===
7102,===,127,ITER,25,46.88433375169428,0.0,1572902298.995114,4501,74552.0,221423.789062, ===
7103,===,128,FAILURE-CHECK-START,25,46.884381173789436,0.0,1572902298.995161,4501,74552.0,221423.789062, ===
7104,===,129,FAILURE-CHECK-STOP,25,46.88456776942472,0.0,1572902298.995342,4501,74552.0,221423.789062, ===
7105,===,130,FAILURE-CHECK,25,46.884603851453654,0.000233,1572902298.995377,4501,74552.0,221423.789062, ===
7106,===,131,ITER,25,47.61420000183742,0.0,1572902299.703094,4601,74552.0,225233.945312, ===
7107,===,132,ITER,25,48.35109193846945,0.0,1572902300.4178882,4701,74552.0,229044.101562, ===
7108,===,133,ITER,25,48.986604713893556,0.0,1572902301.034343,4801,74552.0,232854.257812, ===
7109,===,134,ITER,25,49.63796059276028,0.0,1572902301.666166,4901,74552.0,236664.414062, ===
7110,===,135,ITER,25,50.376039112686335,0.0,1572902302.3821108,5001,74552.0,240474.570312, ===
7111,===,136,FAILURE-CHECK-START,25,50.37609478210239,0.0,1572902302.382165,5001,74552.0,240474.570312, ===
7112,===,137,FAILURE-CHECK-STOP,25,50.37624323387853,0.0,1572902302.382309,5001,74552.0,240474.570312, ===
7113,===,138,FAILURE-CHECK,25,50.37628550139813,0.00021400000000000002,1572902302.38235,5001,74552.0,240474.570312, ===
7114,===,139,ITER,25,51.11987941717386,0.0,1572902303.1036448,5101,74552.0,244284.726562, ===
7115,===,140,ITER,25,51.8472395126795,0.0,1572902303.809193,5201,74552.0,248094.882812, ===
7116,===,141,ITER,25,52.59136538065309,0.0,1572902304.531004,5301,74552.0,251905.039062, ===
7117,===,142,ITER,25,53.331588204012284,0.0,1572902305.249029,5401,74552.0,255715.195312, ===
7118,===,143,ITER,25,54.04129387822337,0.0,1572902305.937451,5501,74552.0,259525.351562, ===
7119,===,144,FAILURE-CHECK-START,25,54.04134851672431,0.0,1572902305.937505,5501,74552.0,259525.351562, ===
7120,===,145,FAILURE-CHECK-STOP,25,54.04152377229336,0.0,1572902305.937675,5501,74552.0,259525.351562, ===
7121,===,146,FAILURE-CHECK,25,54.04155676157695,0.000227,1572902305.937707,5501,74552.0,259525.351562, ===
7122,===,147,ITER,25,54.7668797688211,0.0,1572902306.641278,5601,74552.0,263335.507812, ===
7123,===,148,ITER,25,55.502406773844726,0.0,1572902307.354749,5701,74552.0,267145.664062, ===
7124,===,149,ITER,25,56.24674913399184,0.0,1572902308.0767698,5801,74552.0,270955.820312, ===
7125,===,150,ITER,25,56.98895234528137,0.0,1572902308.796715,5901,74552.0,274765.976562, ===
7126,===,151,ITER,25,57.733842121353014,0.0,1572902309.519268,6001,74552.0,278576.132812, ===
7127,===,152,FAILURE-CHECK-START,25,57.73391016175041,0.0,1572902309.519334,6001,74552.0,278576.132812, ===
7128,===,153,FAILURE-CHECK-STOP,25,57.73406582993233,0.0,1572902309.519485,6001,74552.0,278576.132812, ===
7129,===,154,FAILURE-CHECK,25,57.734109128367045,0.00023500000000000002,1572902309.519527,6001,74552.0,278576.132812, ===
7130,===,155,CHECKPOINT-START,25,57.73414830314131,0.0,1572902309.5195642,6001,74552.0,278576.132812, ===
7131,===,156,CHECKPOINT-PRE-NEW,25,57.734197787066684,0.0,1572902309.519613,6001,74552.0,273062.5, ===
7132,===,157,CHECKPOINT-POST-NEW,25,57.773859153259046,0.0,1572902309.558084,6001,79496.0,278576.132812, ===
7133,===,158,CHECKPOINT-STOP,25,57.7738890497973,0.0,1572902309.558114,6001,79740.0,278576.132812, ===
7134,===,159,CHECKPOINT,25,57.773909668099535,0.038598,1572902309.5581331,6001,79740.0,278576.132812, ===
7135,===,160,ITER,25,58.61438383153404,0.0,1572902310.3734038,6101,79740.0,282386.289062, ===
7136,===,161,ITER,25,59.3577746570327,0.0,1572902311.094501,6201,79740.0,286196.445312, ===
7137,===,162,ITER,25,60.08361621457823,0.0,1572902311.798577,6301,79740.0,290006.601562, ===
7138,===,163,ITER,25,60.82872248282341,0.0,1572902312.521338,6401,79740.0,293816.757812, ===
7139,===,164,ITER,25,61.57183599215691,0.0,1572902313.242167,6501,79740.0,297626.914062, ===
7140,===,165,FAILURE-CHECK-START,25,61.57189063065785,0.0,1572902313.242221,6501,79740.0,297626.914062, ===
7141,===,166,FAILURE-CHECK-STOP,25,61.572045267924665,0.0,1572902313.242371,6501,79740.0,297626.914062, ===
7142,===,167,FAILURE-CHECK,25,61.57207928812337,0.000212,1572902313.242404,6501,79740.0,297626.914062, ===
7143,===,168,ITER,25,62.31820616232951,0.0,1572902313.966156,6601,79740.0,301437.070312, ===
7144,===,169,ITER,25,63.058518675303475,0.0,1572902314.684268,6701,79740.0,305247.226562, ===
7145,===,170,ITER,25,63.78646948516833,0.0,1572902315.390388,6801,79740.0,309057.382812, ===
7146,===,171,ITER,25,64.5216346389876,0.0,1572902316.103507,6901,79740.0,312867.539062, ===
7147,===,172,ITER,25,65.2663409121693,0.0,1572902316.825882,7001,79740.0,316677.695312, ===
7148,===,173,FAILURE-CHECK-START,25,65.2663996743307,0.0,1572902316.8259392,7001,79740.0,316677.695312, ===
7149,===,174,FAILURE-CHECK-STOP,25,65.26658008447531,0.0,1572902316.8261142,7001,79740.0,316677.695312, ===
7150,===,175,FAILURE-CHECK,25,65.26661719741934,0.00023999999999999998,1572902316.82615,7001,79740.0,316677.695312, ===
7151,===,176,COMM-ERROR,25,66.02423980604041,0.0,1572902317.561053,7067,79740.0,319230.492188, ===
7152,===,177,ITER,25,66.25577818564051,0.0,1572902317.785648,7101,79748.0,320487.851562, ===
7153,===,178,ITER,25,66.91053092980158,0.0,1572902318.420766,7201,79748.0,324298.007812, ===
7154,===,179,ITER,25,67.41284534908307,0.0,1572902318.908017,7301,79748.0,328108.164062, ===
7155,===,180,ITER,25,68.01705335621342,0.0,1572902319.494106,7401,79748.0,331918.320312, ===
7156,===,181,ITER,25,68.72572399165196,0.0,1572902320.181525,7501,79748.0,335728.476562, ===
7157,===,182,FAILURE-CHECK-START,25,68.72575801185066,0.0,1572902320.181558,7501,79748.0,335728.476562, ===
7158,===,183,FAILURE-CHECK-STOP,25,68.73700117206313,0.0,1572902320.192464,7501,79748.0,335728.476562, ===
7159,===,184,FAILURE-CHECK,25,68.73704653232807,0.010964,1572902320.192508,7501,79748.0,335728.476562, ===
7160,===,185,FAILURE-DETECT,25,68.73708776893254,0.0,1572902320.192548,7501,79748.0,335728.476562, ===
7161,===,186,RESTORE-START,25,68.73757229903524,0.0,1572902320.193018,7501,79748.0,335728.476562, ===
7162,===,187,RESTORE-STOP,25,68.74445571923864,0.0,1572902320.1996949,7501,83440.0,335872.8125, ===
7163,===,188,RESTORE,25,68.74448561577692,0.006745,1572902320.199723,7501,83680.0,335872.8125, ===
7164,===,189,CHECKPOINT-START,25,68.74450623407915,0.0,1572902320.199744,7501,83680.0,335872.8125, ===
7165,===,190,CHECKPOINT-PRE-NEW,25,68.74453097604186,0.0,1572902320.199768,7501,83680.0,330214.84375, ===
7166,===,191,CHECKPOINT-POST-NEW,25,68.78895517005206,0.0,1572902320.242859,7501,86464.0,335786.210938, ===
7167,===,192,CHECKPOINT-STOP,25,68.78898609750544,0.0,1572902320.2428901,7501,86464.0,335786.210938, ===
7168,===,193,CHECKPOINT,25,68.78900671580767,0.043177,1572902320.242909,7501,86464.0,335786.210938, ===
7169,===,194,ITER,25,69.987201206732,0.0,1572902321.405173,6101,89100.0,339611.992188, ===
